relative_date,1973-01-02 00:00:00,1975-11-25 00:00:00,1977-07-07 00:00:00,1980-10-29 00:00:00,1982-04-05 00:00:00,1983-09-02 00:00:00,1984-10-08 00:00:00,1986-03-06 00:00:00,1988-10-13 00:00:00,1990-07-10 00:00:00,1990-07-16 00:00:00,1991-07-25 00:00:00,1995-04-04 00:00:00,1999-06-15 00:00:00,2000-08-02 00:00:00,2004-01-13 00:00:00,2004-07-20 00:00:00,2005-10-03 00:00:00,2005-12-27 00:00:00,2009-10-01 00:00:00,2010-10-20 00:00:00,2012-08-02 00:00:00,2014-06-16 00:00:00,2015-08-14 00:00:00,2016-11-14 00:00:00,2018-09-14 00:00:00,2020-01-10 00:00:00,avg
17,97.77497769955495,97.89439306361784,98.56899799778974,108.13071190581567,101.22896887602124,101.81818181818181,102.44247908210475,104.44631736762342,99.5312809609766,98.59463676813111,91.70619187123245,98.82140110901791,101.87436305940236,107.84838086281745,104.70911255295555,101.92112516948765,95.90138980260893,97.12073467881685,100.57936134148133,103.60246409335781,101.78581327036049,103.32893343635531,101.38818772034838,92.85215691749266,103.78846650421458,99.15180508148806,102.12350411674906,100.70127174548166
18,97.4055446032923,97.16679558950173,98.43890968294838,108.92815092016784,101.49045501127785,101.35151256214489,103.30598929804866,104.69950766294431,99.97456314079346,96.73763494027804,92.13714356801636,99.59838334375927,101.78529405937675,107.52712493724847,105.24014855126877,101.6580232582699,96.04300708251557,96.10337257190326,100.82129864295946,103.25873276587261,101.6618955943847,103.24542482257326,101.537321911765,93.34222642649401,104.4048646278446,95.89325745339991,102.46313348447245,100.60073024124156
19,97.25441084386165,97.81722439915889,98.8091639770118,109.58485978877953,101.82166501938337,100.64848928740531,103.26280955209765,103.26033677372828,99.31327133200546,93.81188864683399,90.93914566003576,102.52782578192283,101.90404467245851,107.1013574031511,104.94474296676601,102.16907199254788,97.35448086784902,97.69381934309511,100.64781180029176,101.24096029517347,100.01442252549819,103.33260001717034,102.02912331093276,93.76105702987807,104.2861108889406,93.92044473735919,101.90974509367341,100.4207734817411
20,97.42233439617442,98.62198212698034,98.82918226221129,109.8584944486926,102.3794959013867,100.49090761126894,103.97828702522042,101.58130745852685,99.44408154476028,93.92409204873636,91.83899854372554,102.72206933793211,103.01638637656242,107.45565550872338,104.44081579320252,103.25895364132566,97.56825007088021,98.39488528654134,101.37599411516464,103.52090213382728,100.03564187335758,102.52600589514651,101.83199328423677,93.3776065875502,104.96811856376902,95.25469715512442,102.65637642642464,100.76938945990568
21,96.3560063866553,99.4928904320192,98.0586386115464,107.2707394148193,102.56253353611886,100.76969955906722,105.10701198416767,101.55465727539155,97.34758093140375,94.91150253084716,91.9880751916044,103.46756149437124,103.02826143787061,108.33563574721063,105.48968549520907,102.75503607281149,98.78232481578027,98.04842729606536,102.16307724351577,100.61562033020444,101.57192058617619,103.04615062671702,102.25979813653446,94.57576373756442,104.116074306201,94.6922201721552,102.82970890043526,100.78505934268381
22,96.01175477677936,99.36059768833802,98.11868583240603,107.0831031969375,103.44286309828952,101.66060938979639,104.34219026343786,103.7267353118993,97.27490735893659,95.35751683179437,92.1696669758541,103.38356124988455,102.94513600871338,109.03962556699189,105.70446035620742,102.19315464700512,98.42693833284245,99.0266616221152,102.28006282753437,101.26523567565864,101.82995117166959,102.92600303342492,101.04965297984276,95.39908494833867,104.52038075650205,96.72768627553808,103.49426095528078,101.06520322711182
23,95.91100320774085,98.96372786804805,98.98929037011305,106.87983957455285,104.13143704792114,103.19999926017994,104.03996027613955,103.8288966065072,97.50017990978232,94.11764655526054,90.09079920071161,103.1761881496531,103.70517617372236,108.1842346396315,104.7529024260489,103.19027670447383,99.0691488043954,99.44892720023611,101.87339171537666,101.51090537093978,101.66953165853137,102.8161129235348,102.08692115693461,95.15476223271111,104.33740501364817,96.70324683215902,103.32551917872273,101.06138629843247
24,96.09571655293573,99.42674826555542,98.22876349678673,106.70001705892247,103.18137696303292,103.51515336470169,103.37383646207674,105.02376285403669,95.8578614032697,95.04895105613474,88.85485180260905,104.11592386210148,103.62600104471547,105.83632600229119,103.72211375864066,102.7291679050943,98.82832675913666,99.46523707633878,102.06280111012927,101.61674271095549,100.21728073435521,104.91721575950092,101.85005392995745,93.61666488462403,104.54348398223352,95.31150121213923,103.51600321617984,100.78821789735021
25,95.43241403718929,100.20946140814016,97.9485609471657,104.78461022748013,104.0878538087555,104.63635993726325,103.22580371925561,104.81499404911985,96.14127059440307,95.20323822424997,89.03916489946776,104.07129622887288,103.78433922230066,106.00464222927577,104.4352582720097,102.30464035299163,98.87431769197525,99.68289779628596,101.13803988040698,103.57139682175057,101.71281995704533,105.34212776156136,102.36094909165725,94.0440983183276,104.92376217530408,95.27707756699458,103.21374242478845,100.97278287570511
26,95.0125987505345,102.0615177659087,98.24877414724739,102.11085675157557,103.86995091266455,103.2363614169034,102.36846741642066,105.39687897346639,96.82072525209269,95.391176996308,87.2367460909461,103.79829943964323,103.78632041259013,104.59666258971323,103.87850495043625,102.04152755449789,99.66535733259197,99.33887782877834,100.59608050691034,103.83066215248897,100.95317144808268,104.69450227506869,102.54053503103823,92.88562274452933,104.66592656626163,94.86743114724698,103.69944419663317,100.65159187594737
27,96.28883440338102,103.1088079851022,97.79846198186368,102.00921897572503,103.0419225674664,102.79999704071969,102.38080583118565,105.59676212474889,96.72988883072391,93.23964872896069,85.79752739385765,102.93731696041519,104.01987133860331,104.28693671503126,103.51428792032466,101.76325966784663,99.67708353404589,99.50681283128503,100.67486750960015,106.13972733579715,100.81397128280388,105.02271491529305,102.59059080044757,92.69533327388004,104.4709366947925,94.34453799451003,103.30377691782367,100.53903339097162
28,97.44752228843404,103.57181997185594,97.8084634897246,100.27362273059668,102.85888493273426,102.95151219223484,102.3191231688136,107.59116775517619,97.08959751104658,91.96050255344707,83.22536587593098,102.36508031492,104.45332919699459,103.58141768589721,103.00896924527166,101.59379921729195,99.9188194522818,100.34727398183682,99.85993205859654,106.13293544467506,100.20200860606188,105.24249513507327,102.09311355831005,92.3836003206743,104.60170456231175,91.43264723041773,102.2172171491111,100.24192317147111
29,98.05205732615661,104.26634636274017,97.7484239036038,99.57000778984361,101.72578721311385,102.94545491536458,101.21507503939635,107.95095878303822,97.73998939280753,92.151257753309,84.431494635871,102.14721319215589,104.5423981970202,104.74038012391848,103.21193331313961,102.0022898118831,99.14131173803776,100.65378820008826,100.7250055762934,106.66699381534899,102.36807093230126,106.95897364354397,102.12253218946303,92.34056865992416,104.83688818050028,93.13558394721888,98.79154749420444,100.4511974863069
30,96.64147770676156,104.67423427027167,97.57830665310227,101.03196937505889,100.96748274076464,103.29090465198864,100.5921121483787,107.66223942871551,97.09687152135149,90.28584088432751,87.122914163514,102.136711158919,104.3207223323152,104.93713213954308,102.93112152474623,102.11288276123965,99.6004172986245,100.57553263836078,100.57618460290185,105.57265776656305,103.68028244941314,107.38241901327838,101.66014312195553,89.97054727074332,103.96081566570174,91.52179909264785,95.80013987421488,100.13643934279271
31,96.09571655293573,106.19557138496766,97.85850156798449,101.20396625912144,100.1394543955665,101.70302882339016,101.26440987555047,108.71052289123308,97.60919026848306,88.79631868060373,87.09580856649359,101.99758925867101,102.8382604569398,103.06418842185876,101.88434755973913,102.11555014385358,99.75105219260699,100.1883148842994,100.83164490163574,106.17857031521605,103.95018675201928,107.04688215430403,101.666335523331,90.08146775257653,103.93032346885008,90.92145273833542,95.43815515570464,99.94654855356559
32,96.54072613772307,105.35773416316073,97.68838431748298,102.10304304932414,99.8779682603099,101.04848225911458,101.4679513676347,107.68000395821642,98.43398098267666,86.1342550899442,87.8682725885076,100.94498272371473,102.76106651822236,102.11810506005993,100.40384088350163,103.09930262642469,100.86951160095681,100.36765386362954,100.50296417882376,107.71472303011747,103.81523460071622,106.90988617502288,99.63308604464551,91.79982182686295,103.44839333873537,92.34589914040056,91.22329675778627,99.7095766868043
33,96.8933694411036,107.07749777724808,97.29811173822007,103.89335906884527,100.1394543955665,101.19999741062972,102.95441506314332,107.38239895025932,99.44771854991275,87.38254040760644,86.38297354933772,101.08410462396273,103.64381967689202,102.06661855129835,101.47355765355516,102.48657762181392,100.44737935913281,101.31247234834153,101.51129209130043,107.81375662579798,103.86870777176229,107.03663361378206,99.34822298238902,91.98102404730366,104.32631591653193,93.34797514841415,90.47176818263858,100.08415046543668
34,96.29723250275853,106.5042460428035,96.21735337961258,103.97935751087655,100.05229456710384,100.57575572620738,102.10941717507336,107.50233155213596,99.008062286818,90.16803030852982,87.42647699862214,101.67471782494641,104.62157332602709,101.61548302891903,100.87857198008116,102.65871634225849,101.13920322387962,101.75838177369853,101.86702852342083,107.76327379108783,104.25320484161695,106.97875529418499,100.06244057216026,93.29775901522923,104.92329965955456,94.33352847909512,94.63701863658677,100.45568571715883
35,96.08732485943112,106.93418694632535,96.12728636569253,104.52661490138631,99.71236658119147,100.60000332919034,102.5658349953959,107.62225737624473,98.76098988191819,90.13997731791153,87.57012756421678,100.69036248997361,104.62552362617741,100.32047724841387,100.71940627007177,103.00119738261175,100.68550382753125,102.29477668008143,102.61352323041089,106.3164587435286,104.65382364256008,106.97069775927197,99.09328881019842,95.00416017466196,104.84243836949436,93.73765316463057,91.97697114754128,100.30345306244679
36,95.0125987505345,108.38937348380395,96.98788939553864,106.15275966841271,98.58798683937793,100.89090983072917,101.78251976969798,107.97316952824025,99.89462664645173,90.93944046739347,87.92248378254843,101.26522664645405,104.62157332602709,100.9645183089046,100.69646346502536,103.17868175556018,100.87582062765456,102.81487166147582,102.44321312632268,105.97465948978318,105.28191841140027,106.73186920501374,99.09483848541548,94.66326280957932,105.21116494969915,94.26261375308665,95.85863762155815,100.68418858539589
37,94.19815606948451,108.9846782142389,96.44751021623489,105.77749916196552,98.1957642863617,100.23030598958333,101.09788362776122,106.83160364698132,100.86112750042717,89.4022273235615,86.85729254706092,101.19172843520425,103.64381967689202,99.93313696283825,100.0229428050464,102.31711717125924,101.37552196735933,103.1719275885286,102.10816921155485,107.4175866834366,105.28700566716147,105.6109865069826,98.54420612343453,95.42394210867161,104.83781321199928,94.85263133301363,92.60691353054989,100.26775916917012
38,93.11503186121037,108.30117832134982,96.8377827954978,106.23094440819258,97.51590166466826,99.90302808357008,100.89434213567701,104.61511089783735,101.05733727534425,90.48220325808477,87.65414912495324,101.56972152469015,103.62996342529438,99.74177001573209,99.2013629926785,101.72668930784579,101.54688966635379,103.38714033439327,102.87535643589749,107.36030010439124,105.38291753392635,105.00512427026098,99.68055902202643,96.26543198347883,104.83781321199928,96.86434713825716,91.02760893298883,100.24851873061479
39,93.76994268345219,108.08069882596814,96.89783001635742,106.77038809645092,97.34158200774297,99.0121182528409,100.42558590058945,104.45520302125779,100.49778181495206,90.63087469173384,87.17441231641271,101.73246699169299,105.57359566225635,98.48366227439588,99.15687736884038,100.23813738740652,101.77328793329828,102.50754145186359,102.48698800106008,107.8438637871419,104.84309856770437,106.01831680689102,99.95562007356044,96.33523513858144,105.13446630138452,96.62132259073563,84.11226902025395,99.9212284068454
40,93.24097772838138,109.37052153653366,97.51825943224264,105.56640990801304,97.65536271010343,99.12121397076231,100.77098622238584,104.29084892897713,100.65765480363554,90.99554644863007,87.01450004689922,101.82696926941657,105.59140221400432,100.0591794637879,101.36165208559771,98.71212235033643,101.05531408878332,102.50917343458525,102.61750629713133,105.98533923481108,105.4915630816088,105.54359296302655,99.79202854627741,96.45810853526834,104.90897295219177,95.73250171992163,88.2671044228155,100.07832638504176
41,94.27371974626337,109.88865760250962,97.7784436966642,105.8009521980362,97.49847235892321,99.18788100733902,99.98149708357897,105.59676212474889,100.47234495574553,89.89312469738383,87.42105918780481,101.30197975743107,105.39743885249457,99.76943650886946,99.84778331267293,99.94202525543182,101.3376347756194,101.8570172172187,102.99074879322794,106.38734095803122,105.57983888422702,105.82344250801282,100.46134965120339,95.79974105130556,105.1030377921619,93.84642885777203,83.95362827343271,99.8959921151152
