t,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7
63,0,0,0,0,0,0.04484,0.00888,0.0048,0.00286,0.01572,0.10454,0.24894,0.65684,0.83126
64,0,0,0,0,0,0.04486,0.00886,0.00478,0.00284,0.01564,0.10464,0.2452,0.65492,0.834
65,0,0,0,0,0,0.04524,0.009,0.00468,0.00276,0.01574,0.10404,0.2404,0.65048,0.83206
66,0,0,0,0,0,0.0449,0.0089,0.0047,0.0027,0.0159,0.1032,0.23646,0.64598,0.83064
67,0,0,0,0,0,0.04554,0.00888,0.00472,0.00268,0.01566,0.10282,0.2322,0.6423,0.83194
68,0,0,0,0,0,0.04582,0.00902,0.00472,0.00256,0.01544,0.10338,0.23,0.64022,0.83082
69,0,0,0,0,0,0.0459,0.0089,0.00474,0.00244,0.01538,0.10288,0.22752,0.6337,0.83086
70,0,0,0,0,0,0.04556,0.00872,0.00466,0.00248,0.0153,0.10138,0.2215,0.62918,0.8302
71,0,0,0,0,0,0.04546,0.00878,0.00472,0.00236,0.01566,0.10148,0.21662,0.6257,0.83028
72,0,0,0,0,0,0.04562,0.00884,0.00464,0.00246,0.01542,0.10268,0.21514,0.62058,0.8278
73,0,0,0,0,0,0.04512,0.00884,0.00458,0.00246,0.01538,0.10246,0.21286,0.61848,0.82834
74,0,0,0,0,0,0.04542,0.00882,0.00454,0.00236,0.01508,0.10312,0.21008,0.61702,0.82778
75,0,0,0,0,0,0.04512,0.00876,0.00464,0.00222,0.01478,0.10254,0.2061,0.61458,0.826
76,0,0,0,0,0,0.04534,0.00866,0.00468,0.0022,0.01442,0.10246,0.203,0.6111,0.82592
77,0,0,0,0,0,0.04572,0.00886,0.0046,0.00222,0.01412,0.10222,0.20202,0.6091,0.8249
78,0,0,0,0,0,0.0454,0.00882,0.00474,0.00218,0.0139,0.10178,0.19922,0.60524,0.82586
79,0,0,0,0,0,0.04554,0.00872,0.00462,0.0022,0.01356,0.10118,0.19578,0.60254,0.82618
80,0,0,0,0,0,0.04562,0.00852,0.00462,0.0022,0.01338,0.10086,0.19334,0.59804,0.82496
81,0,0,0,0,0,0.04608,0.00866,0.00464,0.00214,0.01342,0.10198,0.19164,0.59468,0.82418
82,0,0,0,0,0,0.04612,0.00856,0.00458,0.00206,0.01324,0.10146,0.18878,0.59234,0.8216
83,0,0,0,0,0,0.04562,0.00858,0.00456,0.00212,0.01312,0.10064,0.18686,0.58856,0.81918
84,0,0,0,0,0,0.04542,0.00866,0.0046,0.00212,0.01302,0.1001,0.1847,0.58598,0.81994
85,0,0,0,0,0,0.0455,0.0086,0.00462,0.0021,0.01286,0.0992,0.18246,0.58288,0.81886
