date,ar,avg_15,avg_252,std_252,ar_shift
1987-09-17,0.7661820365417829,0.7639954879907975,0.7618365961689852,0.005353012044748321,0.40330412182246156
1987-09-18,0.7654487465464257,0.7642612275107376,0.7618454335227796,0.005357144602040726,0.45094806420527295
1987-09-21,0.7658676434292145,0.7645089412863096,0.7618544820387517,0.005362022126334065,0.4950481711966994
1987-09-22,0.7680661397128338,0.7649087874168733,0.7618744224952466,0.0053757786146913745,0.564451243087673
1987-09-23,0.7678905389940558,0.7651930179975684,0.7618960425077508,0.005389010993225166,0.6117960223058522
1987-09-24,0.7683036857484759,0.7655215497797899,0.7619141254679673,0.0054028735057427175,0.6676862428832102
1987-09-25,0.7678840898248562,0.7658483571373258,0.7619317919084806,0.005415121592594264,0.7232645032756992
1987-09-28,0.7676401027773824,0.7661439734203767,0.7619459149415793,0.005425380827507937,0.7737813459125794
1987-09-29,0.7671879598507179,0.766345283241188,0.7619583414084484,0.005433813871897725,0.8073412038324871
1987-09-30,0.7669134550938447,0.7665363662293172,0.7619707640884261,0.005441574771692749,0.8390222192004952
1987-10-01,0.7676214707469823,0.7667623974693464,0.7619885034388416,0.005452713275702588,0.8755079882482257
1987-10-02,0.7675664659591314,0.7669189561441913,0.7620083926165199,0.005463915072389904,0.8987261812478202
1987-10-05,0.7667066036530996,0.7670528524117938,0.7620279506614892,0.0054719021683908515,0.9183098666002399
1987-10-06,0.7696412052311302,0.7672885770133913,0.7620619049339962,0.005492534410440507,0.9515956913187376
1987-10-07,0.7692353818158454,0.7674770350617183,0.7620949781252837,0.005510579023777299,0.9766772081866204
1987-10-08,0.7707209370264525,0.7677796284273628,0.7621343963098042,0.00553665548005,1.019610509973008
1987-10-09,0.7711396026858152,0.7681590188366555,0.7621763354944253,0.005564722083218267,1.0751090984889202
1987-10-12,0.7712535746280184,0.7685180809165757,0.7622226062482612,0.005591571630745755,1.1258864383849174
1987-10-13,0.7710634100969992,0.7687178989421868,0.7622682713671288,0.005616639500971014,1.148307199339202
1987-10-14,0.7752171512320258,0.7692063397580514,0.7623278537172066,0.005673983931434144,1.2122850758772334
1987-10-15,0.7783949242086912,0.7698790889887324,0.7624033913478644,0.005760360108582263,1.2977830378573134
1987-10-16,0.7937030132005561,0.7716003505471124,0.7625407321094848,0.006084587714037792,1.4889453260285963
1987-10-19,0.8873542556608278,0.7795812940726754,0.763048130681907,0.009939418777498021,1.6633933795201408
1987-10-20,0.890847101747241,0.7878252368657769,0.7635717937774067,0.012787402959063898,1.896666834228368
1987-10-21,0.9000748556981499,0.7967026635727307,0.7641326919260155,0.015405965112339631,2.114114332287288
1987-10-22,0.90210449625331,0.8056681986064859,0.7647003071921334,0.017685007799204056,2.3165322786115055
1987-10-23,0.9011446788308773,0.8145734127979356,0.7652648835216562,0.019658985305919755,2.5081929971956125
1987-10-26,0.9102115656256122,0.8241404102627697,0.765866277263296,0.021671228677891112,2.689009186586855
1987-10-27,0.9092235625960827,0.8334459007537666,0.7664679007345999,0.023470943910610484,2.8536560043879606
1987-10-28,0.9085727748661221,0.8427350602904518,0.7670668222416546,0.025113109613430988,3.0130971119692926
1987-10-29,0.9111980399631704,0.8521002004862331,0.7676775886870983,0.026696005471350998,3.162368688069588
1987-10-30,0.9118598932442062,0.8614815531901258,0.7682939890613932,0.028189053552090008,3.3058067719986775
1987-11-02,0.9115539967038807,0.8708349146618499,0.76890974448603,0.029587895521896605,3.4448266217646304
1987-11-03,0.9112783267974386,0.8801825757752124,0.7695256640839208,0.030905626979471974,3.5804778128200345
1987-11-04,0.9108865293947441,0.8892272009860603,0.7701421905254199,0.032149774245244796,3.7040698809340493
